DEPT,GR,RT,RHO,NPHI
3307.8995,96.3824,1.0797,2.2376,0.4734
3308.3144399999996,94.663,1.0662,2.233,0.474
3308.72936,92.8192,1.0556,2.2305,0.4742
3309.14426,90.8907,1.0561,2.2272,0.4807
3309.55914,89.3135,1.0684,2.2225,0.4958
3309.9739999999997,88.3026,1.0921,2.2187,0.5096
3310.3888399999996,88.4713,1.119,2.2218,0.5151
3310.80366,89.503,1.1387,2.2558,0.5071
3311.21846,91.0653,1.1485,2.2881,0.4994
3311.63324,92.7404,1.1412,2.2947,0.4932
3312.048,94.6847,1.1184,2.2741,0.4991
3312.46274,96.2686,1.0859,2.2594,0.5141
3312.8774599999997,95.7102,1.0532,2.252,0.5272
3313.29216,93.5082,1.0306,2.2544,0.5356
3313.7068400000003,91.0079,1.0153,2.2558,0.5334
3314.1214999999997,88.9272,1.0111,2.2561,0.5206
3314.5361399999997,88.3883,1.012,2.2539,0.5076
3314.9507599999997,90.6048,1.0209,2.265,0.4949
